Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	ALY kd8	slide3	A2	M59	73	-0.35381728	-2.1149247
293T	untreated	slide3	B4	M52	812	1.3964943	4.7414293
786O	FIBP kd6	slide3	B3	M38	187	3.0850048	-1.0650629
293T	untreated	slide3	B4	M50	716	-1.0234127	9.90262
786O	FIBP kd7	slide3	A4	M36	57	0.31934753	0.8213413
293T	untreated	slide3	B4	M36	345	0.041644156	4.6833224
786O	SART1 kd4	slide3	B2	M22	103	1.7360277	1.5256001
786O	SART1 kd6	slide3	A3	M22	221	0.8405159	-0.13304402
786O	SART1 kd6	slide3	A3	M29	138	-0.25012383	-1.1685332
786O	ALY kd5	slide3	B1	M63	43	-0.04922238	-0.44970462
786O	FIBP kd6	slide3	B3	M14	183	-1.5672612	0.2296141
786O	SART1 kd4	slide3	B2	M23	72	1.3514271	-2.3166816
293T	untreated	slide3	B4	M17	310	-2.799636	5.6875105
293T	untreated	slide3	B4	M41	385	0.317572	5.503437
786O	ALY kd5	slide3	B1	M19	159	2.0881546	0.3230912
786O	ALY kd8	slide3	A2	M33	130	1.2776517	0.23039351
786O	ALY kd8	slide3	A2	M19	201	2.9426906	-1.9228392
786O	FIBP kd6	slide3	B3	M31	82	2.6164005	-2.6878028
293T	untreated	slide3	B4	M14	717	-2.5681381	5.229042
786O	FIBP kd7	slide3	A4	M19	124	-1.9456038	4.0402055
293T	untreated	slide3	B4	M3	692	-2.6331754	6.030717
293T	untreated	slide3	B4	M55	685	3.8895469	6.5231996
786O	SART1 kd4	slide3	B2	M41	86	-0.32545844	-2.001251
293T	untreated	slide3	B4	M22	538	-1.3152561	5.6664205
786O	ALY kd5	slide3	B1	M29	134	-0.51445293	-0.16883446
786O	SART1 kd6	slide3	A3	M20	177	-0.9981368	-0.21919772
786O	SART1 kd4	slide3	B2	M56	86	1.9276146	-1.308019
786O	FIBP kd6	slide3	B3	M6	35	-1.7818696	5.14171
786O	SART1 kd6	slide3	A3	M3	69	2.5313601	-1.0645854
786O	SART1 kd4	slide3	B2	M56	86	0.5915301	-2.5352128
293T	untreated	slide3	B4	M13	733	0.51216644	5.6609073
293T	untreated	slide3	B4	M15	569	-0.97630954	5.4840684
293T	untreated	slide3	B4	M49	477	-2.0019445	5.7828193
293T	untreated	slide3	B4	M44	348	-1.3382797	5.969734
293T	untreated	slide3	B4	M25	532	-2.5294476	3.5636914
786O	ALY kd5	slide3	B1	M20	152	2.6000354	-1.113797
786O	ALY kd8	slide3	A2	M14	142	-1.0894744	-0.6466694
786O	ALY kd8	slide3	A2	M56	69	0.3549736	0.6640985
786O	SART1 kd6	slide3	A3	M14	106	1.3100318	-2.7736266
786O	FIBP kd7	slide3	A4	M43	112	-0.090180136	-0.5687264
786O	SART1 kd4	slide3	B2	M30	113	1.3332884	1.1735778
786O	SART1 kd4	slide3	B2	M5	39	-0.64819777	-0.46930218
786O	SART1 kd6	slide3	A3	M22	221	1.2028145	0.20456988
786O	ALY kd8	slide3	A2	M34	196	1.7258523	1.1860325
293T	untreated	slide3	B4	M38	277	-0.06623586	5.410928
293T	untreated	slide3	B4	M31	429	-1.3635705	5.310187
293T	untreated	slide3	B4	M29	382	0.2778159	4.871338
293T	untreated	slide3	B4	M34	414	-1.5976987	5.4515853
786O	FIBP kd6	slide3	B3	M11	272	1.6163646	-1.6359288
293T	untreated	slide3	B4	M19	519	-0.18813066	4.4372907
786O	FIBP kd6	slide3	B3	M11	272	-0.8574174	-1.197674
293T	untreated	slide3	B4	M6	518	-2.8735492	5.3699236
786O	ALY kd8	slide3	A2	M37	163	-0.5682798	-0.6239
293T	untreated	slide3	B4	M50	716	-0.703444	9.963085
786O	FIBP kd7	slide3	A4	M26	77	8.420232	5.8089113
786O	NTC	slide3	A1	M45	97	-1.3100009	-0.49585915
786O	SART1 kd6	slide3	A3	M16	77	1.9315392	-1.9134642
293T	untreated	slide3	B4	M32	322	-1.9191723	3.8855348
293T	untreated	slide3	B4	M13	733	-3.010595	4.572031
293T	untreated	slide3	B4	M5	569	-1.7429714	2.4103408
786O	FIBP kd6	slide3	B3	M23	143	0.3809268	-1.7654439
786O	ALY kd8	slide3	A2	M44	99	-0.58069366	-0.6537844
786O	ALY kd5	slide3	B1	M30	111	0.860019	1.4893332
786O	ALY kd5	slide3	B1	M19	159	0.4818992	-1.2124078
293T	untreated	slide3	B4	M49	477	-1.4878122	5.6672072
786O	FIBP kd6	slide3	B3	M21	233	2.9110184	-2.228798
786O	SART1 kd4	slide3	B2	M58	109	1.3685491	-1.4954964
293T	untreated	slide3	B4	M47	537	0.29181352	5.433816
786O	SART1 kd4	slide3	B2	M14	69	2.2377138	-1.2701789
293T	untreated	slide3	B4	M24	639	-3.1553433	4.9301257
786O	SART1 kd6	slide3	A3	M21	189	4.6144543	5.105393
786O	NTC	slide3	A1	M19	41	0.7806338	-1.748054
293T	untreated	slide3	B4	M26	455	0.8358394	5.3914022
786O	SART1 kd4	slide3	B2	M37	84	2.033918	-1.1679947
293T	untreated	slide3	B4	M49	477	-0.52565175	2.6672835
786O	SART1 kd4	slide3	B2	M31	67	2.4564013	-2.396283
786O	ALY kd5	slide3	B1	M22	181	1.7982281	-1.330842
786O	ALY kd8	slide3	A2	M19	201	-1.0338275	-1.0277307
786O	NTC	slide3	A1	M37	181	1.8153878	-1.315068
786O	FIBP kd6	slide3	B3	M46	43	-0.03433609	0.994974
786O	FIBP kd6	slide3	B3	M11	272	2.159996	1.7458109
786O	ALY kd5	slide3	B1	M45	40	-1.3025955	-1.5151564
293T	untreated	slide3	B4	M51	742	-1.0134377	10.013911
786O	SART1 kd6	slide3	A3	M38	178	-0.7834947	0.019882124
293T	untreated	slide3	B4	M9	570	-2.1864355	5.9790335
293T	untreated	slide3	B4	M58	67	-2.263983	5.532759
293T	untreated	slide3	B4	M3	692	-0.06939403	5.2620897
293T	untreated	slide3	B4	M22	538	-1.5167016	3.8597498
786O	ALY kd8	slide3	A2	M29	156	-2.4403107	4.6819835
293T	untreated	slide3	B4	M25	532	-2.0918162	6.3561487
293T	untreated	slide3	B4	M32	322	-2.1580844	6.070047
786O	SART1 kd6	slide3	A3	M36	101	-1.947821	5.212774
293T	untreated	slide3	B4	M46	422	-2.3626041	3.1481829
293T	untreated	slide3	B4	M39	332	-0.6479259	2.9412587
293T	untreated	slide3	B4	M40	423	-3.0064178	5.0948324
786O	NTC	slide3	A1	M38	238	-0.9175273	0.15175518
786O	FIBP kd7	slide3	A4	M22	144	1.725132	0.41691154
293T	untreated	slide3	B4	M25	532	-2.039608	5.938275
786O	ALY kd5	slide3	B1	M26	155	1.9997555	-1.816736
786O	ALY kd5	slide3	B1	M8	44	-0.56945884	-1.8696759
293T	untreated	slide3	B4	M56	553	-2.9182525	4.451024
293T	untreated	slide3	B4	M38	277	-2.249111	4.51308
786O	NTC	slide3	A1	M27	114	-0.80545217	-0.78381765
786O	FIBP kd7	slide3	A4	M12	123	-0.1930456	-0.8036277
786O	FIBP kd7	slide3	A4	M31	110	3.0344594	-0.8919241
293T	untreated	slide3	B4	M3	692	-1.3553442	6.2978053
293T	untreated	slide3	B4	M26	455	-1.738427	4.905045
293T	untreated	slide3	B4	M15	569	-2.217353	6.4151998
786O	FIBP kd7	slide3	A4	M12	123	0.70396596	0.99964374
786O	ALY kd8	slide3	A2	M53	121	2.3693538	-0.5369332
293T	untreated	slide3	B4	M27	255	1.5093462	5.0921397
293T	untreated	slide3	B4	M4	664	-2.0198243	3.3378844
786O	SART1 kd4	slide3	B2	M42	76	1.1614323	-2.375573
786O	ALY kd5	slide3	B1	M60	70	2.1487865	-0.32701868
786O	ALY kd5	slide3	B1	M28	130	-0.75055593	-0.74442875
786O	ALY kd5	slide3	B1	M36	75	1.3169446	0.88085526
293T	untreated	slide3	B4	M53	939	3.9297636	6.5252476
786O	SART1 kd6	slide3	A3	M14	106	1.9064279	0.36282328
293T	untreated	slide3	B4	M10	595	-2.2078047	4.4206553
786O	SART1 kd6	slide3	A3	M14	106	-0.07784274	1.0648698
786O	ALY kd5	slide3	B1	M29	134	-1.4494342	0.08192077
786O	SART1 kd4	slide3	B2	M12	67	-0.54640627	-2.3006175
786O	NTC	slide3	A1	M27	114	1.6836509	-0.063244015
786O	ALY kd8	slide3	A2	M45	118	1.8088949	-2.0189633
293T	untreated	slide3	B4	M45	544	-3.1711566	5.0884233
293T	untreated	slide3	B4	M35	482	0.40321577	-1.2296144
293T	untreated	slide3	B4	M51	742	-0.832171	9.567044
786O	ALY kd8	slide3	A2	M28	146	2.316603	-3.0006566
786O	FIBP kd6	slide3	B3	M13	223	0.13815354	-1.397174
786O	SART1 kd6	slide3	A3	M15	66	1.2429951	-0.06989445
293T	untreated	slide3	B4	M10	595	-1.5749779	6.183634
293T	untreated	slide3	B4	M40	423	-0.10979119	5.0211883
786O	ALY kd8	slide3	A2	M47	167	0.7223315	1.3727657
293T	untreated	slide3	B4	M11	495	-1.0021397	4.751609
293T	untreated	slide3	B4	M53	939	0.72107595	5.0789123
786O	ALY kd5	slide3	B1	M58	96	0.105769604	-2.794818
786O	ALY kd5	slide3	B1	M29	134	-0.26289594	-1.7102071
293T	untreated	slide3	B4	M36	345	1.0279908	4.891558
293T	untreated	slide3	B4	M5	569	-0.42813534	5.440755
293T	untreated	slide3	B4	M22	538	-2.1040683	3.5702133
293T	untreated	slide3	B4	M30	492	0.10434497	5.196181
786O	ALY kd8	slide3	A2	M42	138	1.7682539	-0.7812035
786O	ALY kd8	slide3	A2	M37	163	2.2643042	0.99829215
293T	untreated	slide3	B4	M8	641	-1.5974674	6.648415
293T	untreated	slide3	B4	M52	812	1.4685434	4.7662163
786O	FIBP kd6	slide3	B3	M21	233	-0.4035439	-1.2317822
293T	untreated	slide3	B4	M6	518	-2.4266675	5.5867267
293T	untreated	slide3	B4	M35	482	1.131914	3.9691591
786O	ALY kd5	slide3	B1	M41	73	0.5212666	-2.8581042
293T	untreated	slide3	B4	M41	385	-2.4235003	4.885059
293T	untreated	slide3	B4	M53	939	-2.7710538	5.910302
293T	untreated	slide3	B4	M48	380	-2.4836802	2.9488235
786O	ALY kd5	slide3	B1	M59	84	-1.0215222	-1.4310598
293T	untreated	slide3	B4	M3	692	-2.3562534	3.3296726
786O	SART1 kd6	slide3	A3	M27	152	0.9058947	0.7952876
786O	FIBP kd7	slide3	A4	M1	49	-0.35033986	-0.3691091
293T	untreated	slide3	B4	M52	812	-0.13063672	5.839873
786O	FIBP kd6	slide3	B3	M6	35	-1.0290425	-1.8078479
786O	FIBP kd6	slide3	B3	M22	272	-2.2641144	2.401549
293T	untreated	slide3	B4	M51	742	-0.100752965	9.830851
786O	NTC	slide3	A1	M43	104	3.1126702	-0.84190726
786O	ALY kd8	slide3	A2	M16	31	1.9266684	-0.8311235
293T	untreated	slide3	B4	M35	482	-2.2983015	4.9630527
786O	SART1 kd4	slide3	B2	M44	83	0.88919806	-0.83597064
293T	untreated	slide3	B4	M45	544	0.41589376	3.9660118
293T	untreated	slide3	B4	M13	733	-1.4994714	5.6176677
786O	FIBP kd6	slide3	B3	M23	143	-1.0376736	-1.2944405
786O	FIBP kd7	slide3	A4	M31	110	2.8799415	-0.6965574
293T	untreated	slide3	B4	M26	455	-2.0023108	5.2607427
293T	untreated	slide3	B4	M23	379	-2.8895855	2.8507767
293T	untreated	slide3	B4	M2	590	0.07477028	5.0373797
786O	FIBP kd6	slide3	B3	M26	116	2.7767184	0.005065832
293T	untreated	slide3	B4	M35	482	-1.9133855	5.371475
786O	SART1 kd6	slide3	A3	M14	106	-0.3132862	-0.575929
293T	untreated	slide3	B4	M31	429	0.22295097	4.558026
786O	FIBP kd6	slide3	B3	M44	96	0.30182442	1.0579944
786O	SART1 kd4	slide3	B2	M17	72	0.94449246	-3.7461329
293T	untreated	slide3	B4	M56	553	-2.1200063	4.1766
786O	ALY kd8	slide3	A2	M35	158	1.6638002	0.0077836798
293T	untreated	slide3	B4	M15	569	-0.5804221	1.5708834
293T	untreated	slide3	B4	M4	664	-0.11121238	5.004213
293T	untreated	slide3	B4	M7	513	-2.412728	5.1409273
786O	SART1 kd4	slide3	B2	M24	34	2.5749059	-0.52463347
293T	untreated	slide3	B4	M6	518	-0.84093034	6.1091633
293T	untreated	slide3	B4	M35	482	-2.6879935	2.4740806
293T	untreated	slide3	B4	M29	382	0.15788151	4.0272937
293T	untreated	slide3	B4	M52	812	-0.12773342	5.144054
293T	untreated	slide3	B4	M25	532	-1.7834561	5.219956
293T	untreated	slide3	B4	M24	639	0.53933126	4.0708528
786O	ALY kd5	slide3	B1	M28	130	1.9513221	1.6959066
786O	FIBP kd7	slide3	A4	M13	94	-0.1715752	0.30379584
293T	untreated	slide3	B4	M61	24	-1.6242847	4.360384
293T	untreated	slide3	B4	M36	345	-0.8530188	2.534821
293T	untreated	slide3	B4	M14	717	-0.9008036	5.927976
293T	untreated	slide3	B4	M39	332	-2.6888258	6.3855853
293T	untreated	slide3	B4	M14	717	-2.18621	5.710904
786O	FIBP kd6	slide3	B3	M37	144	0.18538463	-1.0156269
293T	untreated	slide3	B4	M55	685	-1.8096534	2.3000631
293T	untreated	slide3	B4	M30	492	-1.6651875	6.3288617
293T	untreated	slide3	B4	M53	939	0.92527115	3.4879348
786O	FIBP kd6	slide3	B3	M21	233	0.09546229	-1.6041914
786O	ALY kd8	slide3	A2	M35	158	4.665446	4.994469
786O	ALY kd5	slide3	B1	M36	75	-0.48088533	-2.3569777
293T	untreated	slide3	B4	M19	519	-1.6044408	6.28356
786O	FIBP kd6	slide3	B3	M30	234	-0.2613735	-1.2461578
786O	SART1 kd4	slide3	B2	M47	34	-0.012912964	-0.22187814
786O	FIBP kd6	slide3	B3	M10	51	1.7626827	1.1007017
293T	untreated	slide3	B4	M24	639	1.1656339	4.740045
786O	ALY kd5	slide3	B1	M38	189	-0.012071501	0.5273733
293T	untreated	slide3	B4	M40	423	-3.136795	5.283448
786O	ALY kd8	slide3	A2	M6	53	2.1591878	0.83534604
786O	FIBP kd6	slide3	B3	M12	269	-0.34381813	-2.978595
786O	FIBP kd7	slide3	A4	M43	112	2.1748343	0.46514302
786O	ALY kd5	slide3	B1	M22	181	2.0946665	-3.2529104
293T	untreated	slide3	B4	M5	569	-2.045106	6.468233
293T	untreated	slide3	B4	M53	939	0.39561573	5.419194
786O	FIBP kd7	slide3	A4	M34	107	-0.58980036	-0.997498
786O	SART1 kd4	slide3	B2	M39	104	2.7855928	-1.3795683
293T	untreated	slide3	B4	M30	492	4.0820494	6.325019
293T	untreated	slide3	B4	M48	380	-0.7862956	4.0575457
293T	untreated	slide3	B4	M13	733	-2.5873225	6.0893207
293T	untreated	slide3	B4	M12	574	-2.0897083	6.4603744
786O	SART1 kd6	slide3	A3	M30	152	-0.5388366	0.5595163
786O	SART1 kd4	slide3	B2	M6	29	1.3297662	-1.5497842
293T	untreated	slide3	B4	M9	570	-2.233227	6.3096843
293T	untreated	slide3	B4	M6	518	-2.6867254	3.6170032
293T	untreated	slide3	B4	M45	544	-1.6658647	5.2931657
786O	ALY kd5	slide3	B1	M12	118	1.8289002	-0.05053281
293T	untreated	slide3	B4	M47	537	-2.6113698	3.4149265
293T	untreated	slide3	B4	M4	664	4.028867	6.4769745
293T	untreated	slide3	B4	M6	518	0.07345194	6.278637
293T	untreated	slide3	B4	M49	477	-2.532041	5.5983133
293T	untreated	slide3	B4	M42	421	-1.5623118	2.5343716
293T	untreated	slide3	B4	M24	639	1.3590207	5.7341905
293T	untreated	slide3	B4	M27	255	-2.8698502	4.633096
786O	FIBP kd6	slide3	B3	M13	223	-0.20427075	-1.8752513
786O	SART1 kd4	slide3	B2	M61	77	0.85055864	-2.9428163
293T	untreated	slide3	B4	M7	513	1.0937504	5.4982333
293T	untreated	slide3	B4	M26	455	-2.83719	2.2207253
293T	untreated	slide3	B4	M42	421	-2.7722492	3.7958944
293T	untreated	slide3	B4	M39	332	-2.0061157	5.002932
786O	SART1 kd4	slide3	B2	M44	83	4.735145	5.3624077
786O	ALY kd5	slide3	B1	M45	40	1.7111379	1.4110211
786O	ALY kd5	slide3	B1	M28	130	-0.450981	-1.7840282
786O	ALY kd8	slide3	A2	M55	87	1.1515205	1.3526007
786O	SART1 kd4	slide3	B2	M22	103	0.85834336	0.63970006
786O	ALY kd8	slide3	A2	M18	128	2.3332484	-1.3856208
293T	untreated	slide3	B4	M10	595	-0.17964226	2.7927237
786O	ALY kd8	slide3	A2	M55	87	-0.076091476	-2.6078055
293T	untreated	slide3	B4	M21	572	-2.6589217	2.8782973
293T	untreated	slide3	B4	M12	574	0.8091445	5.619804
293T	untreated	slide3	B4	M5	569	-1.8284208	4.6780396
293T	untreated	slide3	B4	M47	537	-1.985571	6.10372
786O	ALY kd5	slide3	B1	M39	114	2.7681277	0.013002569
293T	untreated	slide3	B4	M24	639	-2.1046627	3.707737
786O	FIBP kd6	slide3	B3	M11	272	1.8599156	0.8912083
293T	untreated	slide3	B4	M13	733	-2.5328262	3.661031
786O	SART1 kd4	slide3	B2	M39	104	1.3392203	1.2199199
293T	untreated	slide3	B4	M6	518	-2.7634783	6.1244297
786O	ALY kd5	slide3	B1	M59	84	-0.02255894	-1.9616795
293T	untreated	slide3	B4	M22	538	-2.3379948	6.279418
293T	untreated	slide3	B4	M21	572	0.11010068	5.2900486
293T	untreated	slide3	B4	M21	572	-2.493757	2.5749664
293T	untreated	slide3	B4	M4	664	-3.0519004	4.1136293
293T	untreated	slide3	B4	M55	685	-0.64664185	5.974027
786O	FIBP kd6	slide3	B3	M22	272	-0.55056775	-0.4479718
293T	untreated	slide3	B4	M50	716	-0.6235082	9.465944
293T	untreated	slide3	B4	M7	513	-2.0694766	5.076576
293T	untreated	slide3	B4	M53	939	-2.1409564	3.4905915
293T	untreated	slide3	B4	M20	480	-3.0170994	3.1433287
786O	FIBP kd7	slide3	A4	M35	85	-0.59036845	-0.31881237
293T	untreated	slide3	B4	M44	348	-0.5498372	4.534033
786O	SART1 kd4	slide3	B2	M60	48	0.3876259	-2.2231398
786O	ALY kd5	slide3	B1	M39	114	0.79575473	0.5941597
786O	SART1 kd4	slide3	B2	M36	67	0.6809268	-3.2068152
293T	untreated	slide3	B4	M9	570	-2.2491462	4.440782
293T	untreated	slide3	B4	M8	641	-2.7506328	2.8739686
293T	untreated	slide3	B4	M15	569	0.6577917	5.250119
786O	SART1 kd6	slide3	A3	M22	221	2.928089	-1.114694
293T	untreated	slide3	B4	M64	41	-2.054412	5.219591
293T	untreated	slide3	B4	M54	790	-0.52303946	5.8106823
293T	untreated	slide3	B4	M13	733	-0.3554361	4.2525373
786O	FIBP kd6	slide3	B3	M13	223	3.3313987	-1.1739186
293T	untreated	slide3	B4	M54	790	-1.9320273	6.282021
786O	FIBP kd6	slide3	B3	M21	233	-0.029849155	0.21388094
293T	untreated	slide3	B4	M52	812	-2.1498594	5.0301375
786O	SART1 kd6	slide3	A3	M24	50	2.2376707	-1.158811
293T	untreated	slide3	B4	M11	495	-1.1296029	5.8428073
293T	untreated	slide3	B4	M25	532	-2.5028617	2.2111278
293T	untreated	slide3	B4	M19	519	-2.5947697	4.3919897
786O	ALY kd5	slide3	B1	M24	86	2.3018727	-2.6301577
786O	ALY kd8	slide3	A2	M14	142	-0.5705666	-2.099385
786O	ALY kd5	slide3	B1	M38	189	1.6684915	1.0549879
293T	untreated	slide3	B4	M11	495	-1.7451279	2.0425007
293T	untreated	slide3	B4	M56	553	0.50200367	4.5462804
786O	ALY kd5	slide3	B1	M38	189	1.6895491	0.7643186
786O	ALY kd5	slide3	B1	M59	84	1.9546337	-0.60109705
786O	SART1 kd6	slide3	A3	M20	177	2.3066478	0.10336593
293T	untreated	slide3	B4	M51	742	3.66283	5.6026955
293T	untreated	slide3	B4	M8	641	-2.2124214	6.1463494
786O	FIBP kd6	slide3	B3	M4	48	0.43240574	3.2826333
293T	untreated	slide3	B4	M20	480	1.2616376	5.44707
293T	untreated	slide3	B4	M44	348	-2.30928	2.8421423
786O	FIBP kd6	slide3	B3	M10	51	0.797083	0.9484601
293T	untreated	slide3	B4	M55	685	-1.6300973	2.3806527
786O	NTC	slide3	A1	M44	101	1.1669592	2.5774577
293T	untreated	slide3	B4	M3	692	-2.5084891	5.330982
293T	untreated	slide3	B4	M39	332	-0.403861	5.5833187
786O	ALY kd5	slide3	B1	M26	155	0.9836947	-0.40988714
293T	untreated	slide3	B4	M41	385	-3.0004299	5.492932
786O	ALY kd5	slide3	B1	M31	62	-0.11006948	-1.2219988
293T	untreated	slide3	B4	M11	495	-0.36883453	2.674586
786O	ALY kd5	slide3	B1	M27	204	-0.65694034	-0.81714046
786O	ALY kd8	slide3	A2	M45	118	-1.0910045	-1.3798069
293T	untreated	slide3	B4	M7	513	2.9055367	6.17794
786O	SART1 kd4	slide3	B2	M43	86	1.3528852	-1.9897108
786O	SART1 kd4	slide3	B2	M61	77	0.09338608	-0.45730796
786O	ALY kd8	slide3	A2	M59	73	1.7513535	0.33493727
293T	untreated	slide3	B4	M13	733	-2.412003	4.7147827
786O	ALY kd8	slide3	A2	M35	158	3.033976	-0.58522975
786O	ALY kd5	slide3	B1	M23	77	1.9647983	0.34328464
293T	untreated	slide3	B4	M17	310	-0.67211455	2.5311396
293T	untreated	slide3	B4	M28	334	-1.5026096	5.956815
293T	untreated	slide3	B4	M53	939	1.0264019	5.4423175
786O	FIBP kd6	slide3	B3	M14	183	1.2319344	-0.86747813
293T	untreated	slide3	B4	M32	322	0.0315963	4.9264355
786O	FIBP kd7	slide3	A4	M40	46	8.3784075	5.79492
293T	untreated	slide3	B4	M15	569	-1.1321175	3.446558
293T	untreated	slide3	B4	M8	641	-0.82513666	6.425633
786O	SART1 kd4	slide3	B2	M53	64	1.0947616	-3.9025247
293T	untreated	slide3	B4	M22	538	-3.221748	5.1405797
293T	untreated	slide3	B4	M53	939	-1.8307731	4.632278
293T	untreated	slide3	B4	M15	569	-2.067588	5.117169
786O	ALY kd8	slide3	A2	M20	160	2.2988195	1.3779578
293T	untreated	slide3	B4	M30	492	-1.3797827	4.8590097
786O	SART1 kd4	slide3	B2	M51	58	1.6275336	-1.5952421
786O	SART1 kd6	slide3	A3	M38	178	0.6609094	1.322818
786O	ALY kd8	slide3	A2	M54	74	0.27442673	1.5372398
786O	SART1 kd4	slide3	B2	M53	64	-0.4325027	-0.6991655
293T	untreated	slide3	B4	M50	716	-1.000331	9.988711
786O	ALY kd8	slide3	A2	M61	81	1.0311731	-3.7792077
786O	FIBP kd7	slide3	A4	M25	50	-0.09168671	-0.9330421
786O	ALY kd8	slide3	A2	M52	151	0.1821851	1.0905727
786O	FIBP kd7	slide3	A4	M15	67	-0.5902334	0.40481248
786O	SART1 kd6	slide3	A3	M26	46	-0.3269621	-0.91819036
786O	ALY kd5	slide3	B1	M61	43	-0.41807216	-2.1414795
786O	FIBP kd7	slide3	A4	M2	130	2.6737938	-1.4212602
786O	ALY kd8	slide3	A2	M64	80	2.129443	-2.8521452
786O	ALY kd8	slide3	A2	M42	138	1.7225558	-1.0606991
293T	untreated	slide3	B4	M11	495	-0.7669582	5.1419096
786O	ALY kd8	slide3	A2	M33	130	2.7256882	-1.7905052
786O	FIBP kd6	slide3	B3	M39	170	1.9990437	0.6627461
293T	untreated	slide3	B4	M35	482	-2.5180628	6.315422
786O	FIBP kd7	slide3	A4	M4	34	1.9491998	0.2483094
786O	FIBP kd6	slide3	B3	M22	272	-1.9368927	5.9614534
293T	untreated	slide3	B4	M41	385	-2.2359798	2.2333288
786O	ALY kd8	slide3	A2	M37	163	2.456306	-2.7221441
293T	untreated	slide3	B4	M55	685	-2.6972167	5.2585173
786O	ALY kd8	slide3	A2	M30	164	1.9210842	1.7138996
293T	untreated	slide3	B4	M50	716	-0.657011	9.476615
293T	untreated	slide3	B4	M7	513	-2.6882367	4.3430295
293T	untreated	slide3	B4	M39	332	-2.1126716	3.9102728
786O	ALY kd5	slide3	B1	M14	72	4.6970387	5.150455
293T	untreated	slide3	B4	M50	716	-0.9634034	9.902856
293T	untreated	slide3	B4	M54	790	-0.2779481	5.550802
786O	SART1 kd4	slide3	B2	M56	86	1.840063	-1.1484799
786O	ALY kd8	slide3	A2	M18	128	1.6906575	-1.2305723
786O	FIBP kd7	slide3	A4	M27	128	-1.0315579	0.13314345
786O	FIBP kd7	slide3	A4	M21	114	1.8311489	1.7417219
786O	ALY kd8	slide3	A2	M35	158	1.1483911	-1.5004588
293T	untreated	slide3	B4	M39	332	-1.1508322	5.3315244
293T	untreated	slide3	B4	M37	389	2.659802	-1.389974
293T	untreated	slide3	B4	M42	421	1.140909	4.489437
786O	FIBP kd6	slide3	B3	M11	272	2.5085506	-0.9322861
293T	untreated	slide3	B4	M6	518	0.9575712	4.8681927
786O	SART1 kd6	slide3	A3	M57	81	3.9635262	6.4289236
293T	untreated	slide3	B4	M40	423	0.07840454	4.8950195
786O	SART1 kd6	slide3	A3	M3	69	-0.8702142	-1.4508224
786O	ALY kd5	slide3	B1	M18	49	2.5320814	-0.5655346
293T	untreated	slide3	B4	M20	480	-2.5967925	5.7957664
293T	untreated	slide3	B4	M53	939	-1.4117589	5.8551927
293T	untreated	slide3	B4	M2	590	-2.8174596	4.4075565
786O	SART1 kd4	slide3	B2	M4	53	0.3057808	0.21222335
293T	untreated	slide3	B4	M11	495	-1.9277332	4.0574164
786O	ALY kd5	slide3	B1	M17	42	1.1769515	-3.9174898
786O	SART1 kd4	slide3	B2	M36	67	4.5671744	5.0699267
786O	FIBP kd6	slide3	B3	M26	116	0.002658468	-1.5321363
293T	untreated	slide3	B4	M22	538	-3.146742	4.986987
786O	FIBP kd6	slide3	B3	M58	73	1.6623831	-1.7548677
293T	untreated	slide3	B4	M32	322	-0.32133752	2.5831716
293T	untreated	slide3	B4	M42	421	4.2289786	6.3494315
786O	FIBP kd7	slide3	A4	M27	128	0.33277288	-3.4374835
786O	FIBP kd7	slide3	A4	M26	77	-0.58950186	-0.17185996
786O	FIBP kd6	slide3	B3	M58	73	-0.7268817	-2.8312104
786O	FIBP kd6	slide3	B3	M37	144	-0.77344376	0.30942193
293T	untreated	slide3	B4	M52	812	-2.7958622	2.992108
293T	untreated	slide3	B4	M30	492	-0.060313746	6.0494437
293T	untreated	slide3	B4	M7	513	0.40369955	3.8500087
293T	untreated	slide3	B4	M39	332	-1.386159	3.6920216
293T	untreated	slide3	B4	M3	692	-2.2267437	2.0771306
786O	SART1 kd6	slide3	A3	M28	146	2.2942126	-0.95534325
786O	ALY kd8	slide3	A2	M2	32	-0.22122702	0.4552211
786O	SART1 kd4	slide3	B2	M19	104	0.9571103	0.48082185
786O	NTC	slide3	A1	M38	238	-0.3516829	1.133104
293T	untreated	slide3	B4	M55	685	-0.079713896	2.987691
786O	SART1 kd4	slide3	B2	M12	67	0.27432424	-0.39670956
786O	ALY kd5	slide3	B1	M52	25	1.6710109	0.7393608
293T	untreated	slide3	B4	M26	455	-2.354198	3.9972768
293T	untreated	slide3	B4	M12	574	-0.6694399	6.0587687
786O	ALY kd8	slide3	A2	M13	131	1.1333355	-0.9445283
293T	untreated	slide3	B4	M46	422	-2.0464075	5.554073
786O	ALY kd8	slide3	A2	M10	74	2.4244835	-0.29168835
786O	SART1 kd4	slide3	B2	M44	83	1.2405771	-3.7934709
786O	FIBP kd6	slide3	B3	M12	269	-0.51844364	-0.98571205
293T	untreated	slide3	B4	M25	532	0.5954526	5.439201
293T	untreated	slide3	B4	M22	538	-1.7867365	4.6706967
786O	ALY kd5	slide3	B1	M39	114	-0.8690138	-1.3233136
293T	untreated	slide3	B4	M42	421	4.0301805	6.5153155
786O	NTC	slide3	A1	M38	238	2.051119	0.3701365
